Customer ID,Order Date,Order ID,Postal Code,Product ID,Row ID,Segment,Ship Date,Ship Mode,CY Profit,CY Quantity,CY Sales,Discount,Order Date (Year),Profit,PY Profit,PY Quantity,PY Sales,Quantity,Sales
FH-14350,28-12-2021,CA-2021-148859,60623,OFF-ST-10004950,4037,Consumer,01-01-2022,Standard Class,,,,0.2,2021,$0K,,,,2,24.816
KD-16345,20-12-2021,US-2021-123218,60623,TEC-PH-10001061,1722,Consumer,25-12-2021,Standard Class,,,,0.2,2021,$0K,,,,2,159.984
KH-16360,30-07-2022,CA-2022-137743,60623,OFF-ST-10001780,7456,Consumer,04-08-2022,Standard Class,,,,0.2,2022,$0K,$0K,0K,$1K,2,1036.624
RL-19615,02-09-2022,CA-2022-144764,60623,OFF-ST-10002485,6764,Consumer,08-09-2022,Standard Class,,,,0.2,2022,$0K,$0K,0K,$0K,2,35.168
SB-20170,06-06-2020,US-2020-161305,60623,OFF-EN-10000461,6302,Consumer,12-06-2020,Standard Class,,,,0.2,2020,$0K,,,,2,13.984
AS-10090,11-09-2022,CA-2022-150007,60653,OFF-LA-10001982,6109,Consumer,16-09-2022,Standard Class,,,,0.2,2022,$0K,$0K,0K,$0K,2,6
JD-16015,15-05-2023,US-2023-152569,60653,OFF-PA-10001736,5510,Consumer,20-05-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,2,56.704
JD-16015,15-05-2023,US-2023-152569,60653,TEC-PH-10002185,5511,Consumer,20-05-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,2,11.12
LC-16870,23-09-2023,US-2023-125647,60653,TEC-PH-10004188,5417,Consumer,28-09-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,2,39.984
SJ-20215,20-04-2023,CA-2023-100615,60653,OFF-AR-10001683,6767,Consumer,24-04-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,2,15.76
TB-21250,05-12-2021,CA-2021-117898,61701,OFF-EN-10004459,9725,Consumer,11-12-2021,Standard Class,,,,0.2,2021,$0K,,,,2,12.224
BP-11290,31-05-2022,CA-2022-150483,62521,OFF-PA-10004621,8904,Consumer,04-06-2022,Standard Class,,,,0.2,2022,$0K,$0K,0K,$0K,2,10.368
JS-16030,16-02-2023,CA-2023-163265,62521,OFF-FA-10004854,8673,Consumer,21-02-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,2,18.368
DP-13000,12-11-2020,CA-2020-122609,75007,TEC-AC-10002567,9905,Consumer,18-11-2020,Standard Class,,,,0.2,2020,$0K,,,,2,127.984
SC-20020,20-06-2020,CA-2020-166863,75023,OFF-PA-10000587,3510,Consumer,24-06-2020,Standard Class,,,,0.2,2020,$0K,,,,2,11.648
SC-20020,20-06-2020,CA-2020-166863,75023,TEC-PH-10000369,3506,Consumer,24-06-2020,Standard Class,,,,0.2,2020,$0K,,,,2,201.584
AS-10090,02-05-2022,CA-2022-104311,75061,OFF-LA-10000973,7851,Consumer,06-05-2022,Standard Class,,,,0.2,2022,$0K,$0K,0K,$0K,2,5.04
CT-11995,13-08-2022,US-2022-141264,75061,OFF-SU-10003505,8876,Consumer,19-08-2022,Standard Class,,,,0.2,2022,$0K,$0K,0K,$0K,2,185.376
GA-14725,25-12-2023,CA-2023-134194,75081,OFF-AR-10001615,7945,Consumer,01-01-2024,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,2,31.744
RD-19930,03-10-2020,CA-2020-120775,75217,OFF-LA-10002271,8220,Consumer,07-10-2020,Standard Class,,,,0.2,2020,$0K,,,,2,4.928
DW-13540,06-03-2023,CA-2023-148642,75220,OFF-LA-10000134,9312,Consumer,12-03-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,2,4.928
FO-14305,19-06-2023,CA-2023-141992,75220,OFF-ST-10003656,2481,Consumer,25-06-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,2,153.584
HG-14845,06-11-2023,CA-2023-150504,75220,OFF-ST-10000615,9482,Consumer,12-11-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,2,18.16
AB-10015,18-02-2020,CA-2020-152905,76017,OFF-ST-10000321,8223,Consumer,24-02-2020,Standard Class,,,,0.2,2020,$0K,,,,2,12.624
TP-21130,31-08-2022,CA-2022-117408,76706,OFF-ST-10001580,5774,Consumer,06-09-2022,Standard Class,,,,0.2,2022,$0K,$0K,0K,$0K,2,23.968
BT-11680,08-10-2021,CA-2021-125710,77036,OFF-AR-10000657,6454,Consumer,13-10-2021,Standard Class,,,,0.2,2021,$0K,,,,2,3.44
DO-13645,07-11-2021,CA-2021-126669,77036,OFF-PA-10001357,7905,Consumer,13-11-2021,Standard Class,,,,0.2,2021,$0K,,,,2,76.64
KT-16465,08-09-2020,CA-2020-146283,77036,OFF-PA-10002259,5290,Consumer,15-09-2020,Standard Class,,,,0.2,2020,$0K,,,,2,17.904
MB-18085,09-05-2022,CA-2022-112382,77036,TEC-PH-10001552,7833,Consumer,13-05-2022,Standard Class,,,,0.2,2022,$0K,$0K,0K,$0K,2,19.136
MV-18190,05-03-2021,CA-2021-120320,77036,TEC-PH-10000149,5329,Consumer,09-03-2021,Standard Class,,,,0.2,2021,$0K,,,,2,31.92
AB-10105,07-11-2021,CA-2021-163181,77041,OFF-ST-10000129,9106,Consumer,12-11-2021,Standard Class,,,,0.2,2021,$0K,,,,2,177.648
AB-10105,07-11-2021,CA-2021-163181,77041,OFF-ST-10001713,9103,Consumer,12-11-2021,Standard Class,,,,0.2,2021,$0K,,,,2,84.784
DP-13000,04-03-2023,CA-2023-142174,77041,OFF-PA-10000806,5296,Consumer,09-03-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,2,89.568
EH-13945,19-11-2022,US-2022-110156,77041,OFF-PA-10004735,1112,Consumer,24-11-2022,Standard Class,,,,0.2,2022,$0K,$0K,0K,$0K,2,10.368
RC-19960,11-09-2022,CA-2022-130225,77041,OFF-EN-10000056,9973,Consumer,17-09-2022,Standard Class,,,,0.2,2022,$0K,$0K,0K,$0K,2,99.568
TT-21220,06-04-2021,CA-2021-124541,77041,OFF-PA-10001526,2529,Consumer,10-04-2021,Standard Class,,,,0.2,2021,$0K,,,,2,7.968
TT-21220,06-04-2021,CA-2021-124541,77041,TEC-AC-10002550,2526,Consumer,10-04-2021,Standard Class,,,,0.2,2021,$0K,,,,2,25.488
JD-15790,02-06-2023,CA-2023-143294,77070,OFF-PA-10000743,7733,Consumer,08-06-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,2,10.688
TP-21415,09-02-2023,CA-2023-118773,77070,TEC-AC-10002402,3086,Consumer,14-02-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,2,127.984
TS-21655,06-02-2021,CA-2021-137064,77070,TEC-AC-10003499,8127,Consumer,13-02-2021,Standard Class,,,,0.2,2021,$0K,,,,2,18.528
CC-12145,15-09-2023,CA-2023-146185,77095,OFF-AR-10002987,6975,Consumer,19-09-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,2,31.744
DP-13000,03-01-2020,CA-2020-103800,77095,OFF-PA-10000174,7981,Consumer,07-01-2020,Standard Class,,,,0.2,2020,$0K,,,,2,16.448
JE-15475,22-11-2022,US-2022-132577,77095,TEC-AC-10000387,6085,Consumer,27-11-2022,Standard Class,,,,0.2,2022,$0K,$0K,0K,$0K,2,24.032
KD-16270,11-11-2020,CA-2020-165309,77095,TEC-PH-10003505,3330,Consumer,15-11-2020,Standard Class,,,,0.2,2020,$0K,,,,2,148.48
KL-16645,23-05-2023,CA-2023-164042,77095,OFF-FA-10000840,4872,Consumer,27-05-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,2,1.824
KM-16720,18-04-2020,CA-2020-100678,77095,OFF-AR-10001868,6569,Consumer,22-04-2020,Standard Class,,,,0.2,2020,$0K,,,,2,2.688
ND-18370,16-04-2023,US-2023-156356,77095,OFF-ST-10002301,3234,Consumer,22-04-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,2,32.544
RM-19375,11-05-2020,CA-2020-139017,77095,TEC-AC-10001013,1759,Consumer,17-05-2020,Standard Class,,,,0.2,2020,$0K,,,,2,46.864
AC-10660,23-03-2023,CA-2023-135650,77340,OFF-ST-10001809,2843,Consumer,27-03-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,2,143.728
XP-21865,14-11-2023,US-2023-136679,77506,OFF-AR-10003582,5191,Consumer,18-11-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,2,45.04
MT-17815,27-12-2022,CA-2022-162726,77642,OFF-PA-10001972,4439,Consumer,02-01-2023,Standard Class,,,,0.2,2022,$0K,$0K,0K,$0K,2,10.368
HA-14920,13-10-2022,CA-2022-154018,78041,OFF-PA-10000551,2165,Consumer,19-10-2022,Standard Class,,,,0.2,2022,$0K,$0K,0K,$0K,2,8.288
CK-12205,23-07-2022,CA-2022-112256,78501,OFF-AR-10001216,7072,Consumer,28-07-2022,Standard Class,,,,0.2,2022,$0K,$0K,0K,$0K,2,4.448
CK-12205,23-07-2022,CA-2022-112256,78501,OFF-SU-10001165,7076,Consumer,28-07-2022,Standard Class,,,,0.2,2022,$0K,$0K,0K,$0K,2,13.344
SC-20800,30-11-2023,CA-2023-102267,78539,OFF-FA-10000611,3899,Consumer,04-12-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,2,2.368
BG-11035,31-12-2021,CA-2021-120901,78745,OFF-FA-10001561,6073,Consumer,04-01-2022,Standard Class,,,,0.2,2021,$0K,,,,2,3.488
BG-11035,31-12-2021,CA-2021-120901,78745,OFF-ST-10000025,6072,Consumer,04-01-2022,Standard Class,,,,0.2,2021,$0K,,,,2,152.688
BG-11035,31-12-2021,CA-2021-120901,78745,OFF-SU-10001225,6074,Consumer,04-01-2022,Standard Class,,,,0.2,2021,$0K,,,,2,5.888
LT-16765,12-05-2021,US-2021-122910,80027,TEC-PH-10000441,4716,Consumer,16-05-2021,Standard Class,,,,0.2,2021,$0K,,,,2,201.584
TS-21505,19-12-2023,CA-2023-116946,80134,OFF-ST-10002554,5473,Consumer,23-12-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,2,78.256
SE-20110,13-03-2023,CA-2023-105851,80219,OFF-SU-10002881,4459,Consumer,20-03-2023,Standard Class,$0K,0K,$1K,0.2,2023,$0K,,,,2,1332.496
RP-19390,02-10-2021,CA-2021-128356,80229,OFF-SU-10004290,8427,Consumer,07-10-2021,Standard Class,,,,0.2,2021,$0K,,,,2,10.944
AP-10915,23-09-2023,US-2023-132059,80525,TEC-AC-10003280,3177,Consumer,29-09-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,2,47.984
JF-15295,14-03-2020,CA-2020-114510,84321,OFF-BI-10003007,4681,Consumer,19-03-2020,Standard Class,,,,0.2,2020,$0K,,,,2,62.048
AB-10105,19-09-2023,CA-2023-153822,85023,OFF-ST-10000321,6971,Consumer,25-09-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,2,12.624
AB-10105,19-09-2023,CA-2023-153822,85023,TEC-AC-10000109,6972,Consumer,25-09-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,2,89.584
AB-10105,19-09-2023,CA-2023-153822,85023,TEC-PH-10002415,6973,Consumer,25-09-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,2,471.92
JM-15865,16-08-2021,US-2021-128090,85023,OFF-LA-10000452,2551,Consumer,22-08-2021,Standard Class,,,,0.2,2021,$0K,,,,2,5.04
ML-17410,18-07-2023,US-2023-142573,85023,FUR-CH-10004218,3916,Consumer,23-07-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,2,161.568
ML-17410,18-07-2023,US-2023-142573,85023,OFF-PA-10000246,3917,Consumer,23-07-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,2,16.096
MS-17365,24-12-2021,CA-2021-120103,85023,FUR-FU-10002885,2082,Consumer,29-12-2021,Standard Class,,,,0.2,2021,$0K,,,,2,7.712
MS-17365,24-12-2021,CA-2021-120103,85023,TEC-PH-10002170,2081,Consumer,29-12-2021,Standard Class,,,,0.2,2021,$0K,,,,2,111.984
MS-17710,12-11-2022,CA-2022-134348,85204,TEC-AC-10003447,1076,Consumer,19-11-2022,Standard Class,,,,0.2,2022,$0K,$0K,0K,$0K,2,31.984
AJ-10945,06-10-2023,CA-2023-137421,85224,OFF-AR-10001761,9960,Consumer,11-10-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,2,9.344
PF-19120,15-06-2021,CA-2021-129896,85234,OFF-PA-10002245,3881,Consumer,20-06-2021,Standard Class,,,,0.2,2021,$0K,,,,2,9.568
PF-19120,15-06-2021,CA-2021-129896,85234,OFF-ST-10004804,3882,Consumer,20-06-2021,Standard Class,,,,0.2,2021,$0K,,,,2,82.368
AI-10855,09-09-2023,CA-2023-155929,85301,OFF-PA-10000859,5442,Consumer,13-09-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,2,6.368
FO-14305,08-06-2023,US-2023-107979,85301,OFF-ST-10002485,9646,Consumer,13-06-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,2,35.168
SC-20725,17-08-2021,CA-2021-119627,85345,TEC-AC-10002217,9433,Consumer,23-08-2021,Standard Class,,,,0.2,2021,$0K,,,,2,30.08
TB-21520,04-02-2022,CA-2022-117912,85635,FUR-FU-10002088,6043,Consumer,08-02-2022,Standard Class,,,,0.2,2022,$0K,$0K,0K,$0K,2,14.368
LP-17080,24-06-2020,CA-2020-159814,85705,FUR-FU-10001731,9402,Consumer,28-06-2020,Standard Class,,,,0.2,2020,$0K,,,,2,4.272
GZ-14470,20-12-2021,CA-2021-154795,86442,FUR-FU-10002088,4337,Consumer,24-12-2021,Standard Class,,,,0.2,2021,$0K,,,,2,14.368
KM-16720,26-07-2020,CA-2020-126760,89031,TEC-PH-10001363,3838,Consumer,02-08-2020,Standard Class,,,,0.2,2020,$0K,,,,2,911.984
RD-19480,20-05-2023,US-2023-166688,89115,OFF-BI-10004040,9143,Consumer,26-05-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,2,8.288
CL-12565,28-05-2022,CA-2022-134803,90004,TEC-MA-10001972,3425,Consumer,03-06-2022,Standard Class,,,,0.2,2022,$0K,$0K,0K,$1K,2,558.4
RA-19285,04-09-2023,CA-2023-141929,90004,OFF-BI-10004632,3618,Consumer,08-09-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,2,487.984
CC-12550,01-12-2023,CA-2023-118542,90008,OFF-BI-10003429,3558,Consumer,05-12-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,2,10.128
HF-14995,26-05-2020,CA-2020-158029,90008,FUR-CH-10000988,2752,Consumer,30-05-2020,Standard Class,,,,0.2,2020,$0K,,,,2,225.296
KB-16315,09-03-2023,CA-2023-147354,90008,TEC-CO-10000971,8540,Consumer,13-03-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,2,479.984
DB-13660,23-09-2023,CA-2023-121853,90036,FUR-CH-10003973,9325,Consumer,29-09-2023,Standard Class,$0K,0K,$1K,0.2,2023,$0K,,,,2,594.816
TS-21340,24-11-2021,CA-2021-153416,90036,OFF-BI-10002813,4117,Consumer,29-11-2021,Standard Class,,,,0.2,2021,$0K,,,,2,3.168
AP-10915,29-09-2020,CA-2020-146969,90045,TEC-MA-10004241,1145,Consumer,03-10-2020,Standard Class,,,,0.2,2020,$0K,,,,2,686.32
JL-15235,02-09-2023,US-2023-163657,90049,FUR-TA-10004607,7441,Consumer,06-09-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,2,236.528
TB-21250,07-10-2022,CA-2022-162614,90049,OFF-BI-10004001,3449,Consumer,13-10-2022,Standard Class,,,,0.2,2022,$0K,$0K,0K,$0K,2,27.264
XP-21865,03-11-2022,CA-2022-109365,90049,OFF-BI-10002071,4485,Consumer,08-11-2022,Standard Class,,,,0.2,2022,$0K,$0K,0K,$0K,2,9.296
CS-12355,23-06-2021,CA-2021-139164,90805,TEC-PH-10002468,6704,Consumer,28-06-2021,Standard Class,,,,0.2,2021,$0K,,,,2,217.584
SW-20455,21-07-2023,CA-2023-145429,92024,FUR-CH-10000988,6700,Consumer,25-07-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,2,225.296
CC-12475,04-11-2022,CA-2022-158260,92037,TEC-MA-10003176,8869,Consumer,08-11-2022,Standard Class,,,,0.2,2022,$0K,$0K,0K,$1K,2,686.4
BS-11665,17-11-2021,CA-2021-126725,92105,FUR-CH-10001708,5847,Consumer,21-11-2021,Standard Class,,,,0.2,2021,$0K,,,,2,225.568
JK-15370,07-08-2023,US-2023-155999,92105,OFF-BI-10000404,4106,Consumer,13-08-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,2,13.76
NP-18325,06-12-2021,CA-2021-143490,92105,TEC-PH-10000576,1093,Consumer,13-12-2021,Standard Class,,,,0.2,2021,$0K,,,,2,219.184
RD-19480,14-12-2021,CA-2021-146696,92105,OFF-BI-10002432,5137,Consumer,19-12-2021,Standard Class,,,,0.2,2021,$0K,,,,2,8.096
BK-11260,19-03-2021,CA-2021-113110,92404,OFF-BI-10000088,2017,Consumer,23-03-2021,Standard Class,,,,0.2,2021,$0K,,,,2,17.568
KH-16510,13-11-2021,CA-2021-104948,92404,OFF-BI-10001267,9931,Consumer,17-11-2021,Standard Class,,,,0.2,2021,$0K,,,,2,9.872
MV-18190,10-07-2021,CA-2021-107020,92404,OFF-BI-10003719,8089,Consumer,14-07-2021,Standard Class,,,,0.2,2021,$0K,,,,2,39.92
DB-13060,26-02-2023,CA-2023-121258,92627,TEC-PH-10003645,9992,Consumer,03-03-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,2,258.576
TC-21295,14-07-2023,CA-2023-121048,92683,OFF-BI-10004022,7496,Consumer,18-07-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,2,4.448
AW-10840,02-09-2023,CA-2023-123001,93309,TEC-PH-10003484,3936,Consumer,08-09-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,2,201.584
HF-14995,21-09-2020,CA-2020-153969,94109,TEC-PH-10001299,3166,Consumer,25-09-2020,Standard Class,,,,0.2,2020,$0K,,,,2,239.984
TS-21340,08-09-2020,CA-2020-140032,94109,OFF-BI-10000822,9450,Consumer,13-09-2020,Standard Class,,,,0.2,2020,$0K,,,,2,8.608
AA-10315,31-03-2020,CA-2020-128055,94122,OFF-BI-10004390,2230,Consumer,05-04-2020,Standard Class,,,,0.2,2020,$0K,,,,2,673.568
AH-10210,29-11-2020,CA-2020-153983,94122,TEC-PH-10004586,4416,Consumer,06-12-2020,Standard Class,,,,0.2,2020,$0K,,,,2,575.92
JF-15490,30-01-2022,CA-2022-164483,94122,OFF-BI-10000014,2885,Consumer,03-02-2022,Standard Class,,,,0.2,2022,$0K,$0K,0K,$0K,2,17.456
JK-15205,30-10-2023,CA-2023-123491,94122,TEC-PH-10003505,1708,Consumer,05-11-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,2,148.48
JL-15850,06-03-2021,CA-2021-142944,94122,TEC-CO-10003763,2274,Consumer,11-03-2021,Standard Class,,,,0.2,2021,$0K,,,,2,1119.984
LD-17005,07-11-2022,CA-2022-116379,94122,OFF-BI-10001543,9716,Consumer,12-11-2022,Standard Class,,,,0.2,2022,$0K,$0K,0K,$0K,2,57.584
SH-20395,02-11-2020,CA-2020-115889,94122,TEC-PH-10001615,7507,Consumer,06-11-2020,Standard Class,,,,0.2,2020,$0K,,,,2,46.384
DF-13135,04-10-2020,CA-2020-153479,94591,OFF-BI-10002867,2725,Consumer,08-10-2020,Standard Class,,,,0.2,2020,$0K,,,,2,95.648
EB-14110,11-09-2022,CA-2022-116561,95123,OFF-BI-10001658,5241,Consumer,17-09-2022,Standard Class,,,,0.2,2022,$0K,$0K,0K,$0K,2,39.872
JA-15970,07-09-2023,US-2023-150070,95351,FUR-CH-10004860,8125,Consumer,12-09-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,2,161.568
BD-11320,18-09-2022,CA-2022-110086,95695,TEC-PH-10001299,9613,Consumer,22-09-2022,Standard Class,,,,0.2,2022,$0K,$0K,0K,$0K,2,239.984
AA-10375,08-05-2021,CA-2021-109939,97301,OFF-AR-10000127,1979,Consumer,12-05-2021,Standard Class,,,,0.2,2021,$0K,,,,2,5.248
TB-21250,08-12-2020,CA-2020-129364,97301,OFF-PA-10001569,3671,Consumer,13-12-2020,Standard Class,,,,0.2,2020,$0K,,,,2,10.368
JA-15970,17-09-2020,CA-2020-131947,97477,OFF-AR-10001473,7598,Consumer,22-09-2020,Standard Class,,,,0.2,2020,$0K,,,,2,5.248
JC-15385,08-07-2023,CA-2023-108560,98031,OFF-BI-10001107,1623,Consumer,15-07-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,2,23.168
JF-15295,15-05-2023,US-2023-110604,98103,FUR-CH-10002017,2633,Consumer,20-05-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,2,42.624
LC-17140,01-12-2021,CA-2021-119907,98103,OFF-BI-10001765,1461,Consumer,08-12-2021,Standard Class,,,,0.2,2021,$0K,,,,2,55.424
SW-20455,27-09-2022,CA-2022-140249,98103,TEC-PH-10002584,6908,Consumer,03-10-2022,Standard Class,,,,0.2,2022,$0K,$0K,0K,$1K,2,1001.584
Co-12640,02-08-2021,CA-2021-147501,98105,OFF-BI-10002003,4644,Consumer,06-08-2021,Standard Class,,,,0.2,2021,$0K,,,,2,6.368
Co-12640,02-08-2021,CA-2021-147501,98105,TEC-MA-10001972,4645,Consumer,06-08-2021,Standard Class,,,,0.2,2021,$0K,,,,2,558.4
EB-14170,29-09-2020,CA-2020-111962,98115,OFF-BI-10001308,9730,Consumer,04-10-2020,Standard Class,,,,0.2,2020,$0K,,,,2,10.048
JC-15775,18-10-2021,CA-2021-127824,98115,TEC-PH-10004094,9415,Consumer,22-10-2021,Standard Class,,,,0.2,2021,$0K,,,,2,249.584
MM-18055,30-10-2023,CA-2023-127285,98115,OFF-BI-10002072,1661,Consumer,06-11-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,2,13.904
AT-10735,17-12-2023,CA-2023-103443,10009,OFF-BI-10001617,7041,Consumer,23-12-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,3,24.816
PG-18820,15-02-2022,US-2022-162859,10009,OFF-BI-10004519,1243,Consumer,22-02-2022,Standard Class,,,,0.2,2022,$0K,$0K,0K,$0K,3,398.352
NM-18520,31-05-2022,CA-2022-168844,10011,OFF-BI-10002609,9631,Consumer,06-06-2022,Standard Class,,,,0.2,2022,$0K,$0K,0K,$0K,3,7.152
WB-21850,15-01-2022,CA-2022-137848,10011,OFF-BI-10002225,3744,Consumer,21-01-2022,Standard Class,,,,0.2,2022,$0K,$0K,0K,$0K,3,49.536
AR-10540,24-12-2023,CA-2023-154935,10024,OFF-BI-10003708,1507,Consumer,29-12-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,3,17.88
CS-12355,14-04-2023,CA-2023-131233,10024,FUR-BO-10003441,3101,Consumer,19-04-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,3,242.352
CS-12355,14-04-2023,CA-2023-131233,10024,OFF-BI-10000829,3100,Consumer,19-04-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,3,10.776
HG-14845,09-10-2023,CA-2023-141873,10024,FUR-BO-10003034,3821,Consumer,14-10-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,3,314.352
HG-14845,09-10-2023,CA-2023-141873,10024,OFF-BI-10001031,3820,Consumer,14-10-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,3,12.816
JF-15190,02-12-2022,US-2022-155103,10024,OFF-BI-10004236,6697,Consumer,07-12-2022,Standard Class,,,,0.2,2022,$0K,$0K,0K,$0K,3,35.232
JF-15190,02-12-2022,US-2022-155103,10024,OFF-BI-10004318,6696,Consumer,07-12-2022,Standard Class,,,,0.2,2022,$0K,$0K,0K,$0K,3,415.176
JK-15625,29-06-2020,CA-2020-111773,10024,OFF-BI-10000174,5736,Consumer,03-07-2020,Standard Class,,,,0.2,2020,$0K,,,,3,13.92
SB-20170,12-06-2023,CA-2023-108441,10035,OFF-BI-10000848,2639,Consumer,18-06-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,3,13.128
SV-20365,20-09-2023,CA-2023-100111,10035,OFF-BI-10000343,6098,Consumer,26-09-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,3,11.784
TT-21220,15-05-2022,CA-2022-152408,10035,OFF-BI-10002393,4830,Consumer,21-05-2022,Standard Class,,,,0.2,2022,$0K,$0K,0K,$0K,3,13.776
NC-18415,03-05-2020,CA-2020-135755,10701,OFF-BI-10003981,3863,Consumer,10-05-2020,Standard Class,,,,0.2,2020,$0K,,,,3,10.896
NC-18415,03-05-2020,CA-2020-135755,10701,OFF-BI-10004828,3862,Consumer,10-05-2020,Standard Class,,,,0.2,2020,$0K,,,,3,40.176
CK-12205,16-06-2020,CA-2020-113929,11550,OFF-BI-10002852,2914,Consumer,21-06-2020,Standard Class,,,,0.2,2020,$0K,,,,3,39.552
HG-15025,24-12-2023,CA-2023-169978,11572,OFF-BI-10001900,3316,Consumer,28-12-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,3,14.376
LM-17065,04-12-2022,CA-2022-105277,13021,OFF-BI-10000301,5777,Consumer,08-12-2022,Standard Class,,,,0.2,2022,$0K,$0K,0K,$0K,3,15.528
GT-14710,17-11-2020,CA-2020-128209,14215,OFF-BI-10001359,6535,Consumer,22-11-2020,Standard Class,,,,0.2,2020,$1K,,,,3,2152.776
MS-17770,03-11-2020,CA-2020-137589,17602,OFF-SU-10000157,3991,Consumer,08-11-2020,Standard Class,,,,0.2,2020,$0K,,,,3,286.344
AS-10240,07-04-2022,CA-2022-114405,19120,OFF-AP-10003278,9935,Consumer,12-04-2022,Standard Class,,,,0.2,2022,$0K,$0K,0K,$0K,3,33.528
AS-10240,07-04-2022,CA-2022-114405,19120,OFF-ST-10001627,9936,Consumer,12-04-2022,Standard Class,,,,0.2,2022,$0K,$0K,0K,$0K,3,36.744
BW-11065,01-06-2023,CA-2023-157413,19120,OFF-ST-10002756,7801,Consumer,06-06-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,3,324.744
CK-12205,28-03-2021,CA-2021-135363,19120,OFF-PA-10003177,2199,Consumer,02-04-2021,Standard Class,,,,0.2,2021,$0K,,,,3,15.552
EH-14185,25-10-2020,CA-2020-139542,19120,TEC-AC-10001553,7709,Consumer,29-10-2020,Standard Class,,,,0.2,2020,$0K,,,,3,40.776
JF-15565,11-10-2020,US-2020-126571,19120,OFF-EN-10002230,3267,Consumer,15-10-2020,Standard Class,,,,0.2,2020,$0K,,,,3,201.432
CB-12025,07-09-2023,CA-2023-100160,19134,OFF-EN-10001509,4154,Consumer,11-09-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,3,4.896
CB-12025,07-09-2023,CA-2023-100160,19134,OFF-PA-10003072,4153,Consumer,11-09-2023,Standard Class,$0K,0K,$0K,0.2,2023,$0K,,,,3,15.552
DB-13210,05-09-2022,CA-2022-158778,19134,OFF-AR-10000896,7593,Consumer,09-09-2022,Standard Class,,,,0.2,2022,$0K,$0K,0K,$0K,3,7.872
